grupo_edad|sexo|escolaridad|estado_origen|estado_destino|n_muestra_sin_pond|p_kappa1|p_kappa5|p_kappa20|delta_1_vs_5|delta_20_vs_5
30-34|mujer|superior|desempleado|desempleado|90|0.12381805482409526|0.12568689397200267|0.1314845426922154|0.0018688391479074057|0.005797648720212739
30-34|mujer|superior|desempleado|fuera_PEA|90|0.406465154008402|0.3987979149398998|0.37501204828420537|0.007667239068502196|0.023785866655694432
30-34|mujer|superior|fuera_PEA|formal_IMSS|701|0.0710041943904397|0.07080914423520024|0.07009698122040431|0.00019505015523946234|0.0007121630147959301
30-34|mujer|superior|fuera_PEA|informal|701|0.17840081711278138|0.17844051167019417|0.1785854436013859|3.969455741278938e-05|0.00014493193119172187
30-34|mujer|superior|fuera_PEA|desempleado|701|0.02859309859605905|0.028525097272853763|0.028276812275158998|6.800132320528701e-05|0.000248284997694765
30-34|mujer|superior|fuera_PEA|fuera_PEA|701|0.7220018899007199|0.7222252468217518|0.7230407629030509|0.00022335692103192528|0.0008155160812990392
35-39|hombre|basica-|formal_IMSS|formal_IMSS|1170|0.807728598847443|0.8077967058213605|0.8080480291400293|6.810697391756992e-05|0.00025132331866872804
35-39|hombre|basica-|formal_IMSS|informal|1170|0.16325238575789408|0.16314404427670542|0.1627442505546299|0.00010834148118865627|0.0003997937220755199
35-39|hombre|basica-|formal_IMSS|desempleado|1170|0.01105285318807141|0.01104673556464416|0.0110241607630686|6.1176234272507235e-06|2.25748015755603e-05
35-39|hombre|basica-|formal_IMSS|fuera_PEA|1170|0.017966162206591474|0.018012514337289807|0.018183559542272205|4.6352130698333605e-05|0.00017104520498239725
35-39|hombre|basica-|informal|formal_IMSS|2276|0.06661849094347286|0.06663627504242155|0.06670241353323085|1.7784098948689375e-05|6.613849080930323e-05
35-39|hombre|basica-|informal|informal|2276|0.8895230423600272|0.8893952139622531|0.8889198242708357|0.00012782839777414345|0.00047538969141736054
35-39|hombre|basica-|informal|desempleado|2276|0.00934930553064174|0.009351467597964522|0.009359508256654598|2.1620673227827625e-06|8.04065869007553e-06
35-39|hombre|basica-|informal|fuera_PEA|2276|0.03450916116585814|0.03461704339736087|0.03501825393927892|0.00010788223150272336|0.00040121054191805117
35-39|hombre|basica-|desempleado|formal_IMSS|55|0.1734149958237374|0.17867219696527134|0.19339236016156638|0.00525720114153394|0.014720163196295044
35-39|hombre|basica-|desempleado|informal|55|0.6207732403601361|0.6022728145904531|0.5504716224353408|0.018500425769683027|0.05180119215511236
35-39|hombre|basica-|desempleado|desempleado|55|0.0961424846227658|0.1006238949927563|0.11317184402872968|0.004481410369990502|0.01254794903597338
35-39|hombre|basica-|desempleado|fuera_PEA|55|0.10966927919336056|0.11843109345151914|0.14296417337436318|0.008761814258158585|0.024533079922844037
35-39|hombre|basica-|fuera_PEA|formal_IMSS|227|0.025848004932878|0.025988718387202406|0.026475803421402273|0.00014071345432440513|0.00048708503419986685
35-39|hombre|basica-|fuera_PEA|informal|227|0.3350290775319753|0.3330982821301843|0.3264147595855229|0.00193079540179103|0.006683522544661369
35-39|hombre|basica-|fuera_PEA|desempleado|227|0.06592438631890654|0.06507845560779656|0.06215023391549279|0.0008459307111099851|0.0029282216923037646
35-39|hombre|basica-|fuera_PEA|fuera_PEA|227|0.5731985312162403|0.5758345438748169|0.5849592030775822|0.002636012658576603|0.009124659202765284
35-39|hombre|media_sup|formal_IMSS|formal_IMSS|1138|0.8233471835867691|0.8233625391033009|0.8234191774884362|1.5355516531867508e-05|5.6638385135254765e-05
35-39|hombre|media_sup|formal_IMSS|informal|1138|0.15456138743335984|0.154480427462145|0.15418180891546843|8.09599712148501e-05|0.0002986185466765656
35-39|hombre|media_sup|formal_IMSS|desempleado|1138|0.008881334390449186|0.008882644860845923|0.00888747849355927|1.3104703967363462e-06|4.8336327133479545e-06
35-39|hombre|media_sup|formal_IMSS|fuera_PEA|1138|0.013210094589421776|0.013274388573708057|0.013511535102536018|6.429398428628094e-05|0.00023714652882796117
35-39|hombre|media_sup|informal|formal_IMSS|1129|0.10542845236186217|0.10532732862643748|0.10495438534631381|0.000101123735424688|0.00037294328012367484
35-39|hombre|media_sup|informal|informal|1129|0.8499808466531462|0.8498632030971538|0.849429334891307|0.00011764355599241938|0.000433868205846788
35-39|hombre|media_sup|informal|desempleado|1129|0.015554484530406018|0.015536945694042887|0.01547226264870889|1.7538836363130764e-05|6.468304533399812e-05
35-39|hombre|media_sup|informal|fuera_PEA|1129|0.029036216454585536|0.02927252258236578|0.030144017113670207|0.00023630612778024335|0.000871494531304428
35-39|hombre|media_sup|desempleado|formal_IMSS|39|0.21062946732245832|0.21441524419739363|0.22404010065909352|0.0037857768749353093|0.009624856461699888
35-39|hombre|media_sup|desempleado|informal|39|0.1726972587924199|0.18820358561264455|0.22762645040982582|0.015506326820224653|0.03942286479718127
35-39|hombre|media_sup|desempleado|desempleado|39|0.4724077704371849|0.444312849504043|0.37288508441978374|0.02809492093314192|0.07142776508425924
35-39|hombre|media_sup|desempleado|fuera_PEA|39|0.14426550344793682|0.15306832068591888|0.17544836451129694|0.008802817237982069|0.02238004382537806
35-39|hombre|media_sup|fuera_PEA|formal_IMSS|90|0.11865827765871487|0.11509411376924028|0.104037105339393|0.0035641638894745864|0.011057008429847276
35-39|hombre|media_sup|fuera_PEA|informal|90|0.32914675714852076|0.3246792281834502|0.31081973491681075|0.004467528965070577|0.013859493266639433
35-39|hombre|media_sup|fuera_PEA|desempleado|90|0.09486269177770233|0.0915783849691476|0.08138956952897218|0.0032843068085547378|0.010188815440175414
35-39|hombre|media_sup|fuera_PEA|fuera_PEA|90|0.45733227341506205|0.468648273078162|0.503753590214824|0.01131599966309993|0.03510531713666204
35-39|hombre|superior|formal_IMSS|formal_IMSS|1323|0.8615835212993032|0.8614815679894732|0.8611046519929683|0.00010195330982998296|0.0003769159965049118
35-39|hombre|superior|formal_IMSS|informal|1323|0.11031985010475107|0.11038342608533531|0.11061846312450187|6.357598058424896e-05|0.00023503703916655239
35-39|hombre|superior|formal_IMSS|desempleado|1323|0.0071466024762854435|0.007152955484809633|0.0071764422214608626|6.353008524189775e-06|2.3486736651229245e-05
35-39|hombre|superior|formal_IMSS|fuera_PEA|1323|0.02095002611966029|0.020982050440381875|0.0211004426610689|3.202432072158673e-05|0.0001183922206870261
35-39|hombre|superior|informal|formal_IMSS|1207|0.11193597196754981|0.11181987923290101|0.11139127280424656|0.00011609273464879832|0.0004286064286544572
35-39|hombre|superior|informal|informal|1207|0.829498489991785|0.8294560160925688|0.8292992053644114|4.2473899216188826e-05|0.00015681072815743047
35-39|hombre|superior|informal|desempleado|1207|0.02486071409425194|0.02481359036595889|0.02463961278717527|4.712372829304701e-05|0.0001739775787836205
35-39|hombre|superior|informal|fuera_PEA|1207|0.03370482394641329|0.03391051430857128|0.03466990904416681|0.00020569036215799252|0.0007593947355955255
35-39|hombre|superior|desempleado|formal_IMSS|66|0.44948956671404494|0.438378774952507|0.4059184676259209|0.011110791761537953|0.03246030732658611
35-39|hombre|superior|desempleado|informal|66|0.3555684048427218|0.35487535971439327|0.35285062031331726|0.0006930451283285177|0.0020247394010760034
35-39|hombre|superior|desempleado|desempleado|66|0.15666887684674533|0.15704604661158353|0.15814795246525326|0.0003771697648382033|0.0011019058536697324
35-39|hombre|superior|desempleado|fuera_PEA|66|0.03827315159648788|0.04969981872151613|0.08308295959550854|0.011426667125028253|0.03338314087399241
35-39|hombre|superior|fuera_PEA|formal_IMSS|71|0.1347662353898343|0.12946324327898476|0.11372909086217853|0.00530299211084953|0.01573415241680623
35-39|hombre|superior|fuera_PEA|informal|71|0.39035310517855976|0.3815473072337984|0.3554202144306604|0.008805797944761329|0.02612709280313802
35-39|hombre|superior|fuera_PEA|desempleado|71|0.12060357417196192|0.1151434073773601|0.09894291249227788|0.005460166794601817|0.016200494885082226
35-39|hombre|superior|fuera_PEA|fuera_PEA|71|0.3542770852596441|0.37384604210985667|0.43190778221488313|0.019568956850212593|0.05806174010502646
35-39|mujer|basica-|formal_IMSS|formal_IMSS|677|0.8277575317527092|0.8277573997332549|0.8277569181558335|1.3201945425755923e-07|4.815774213851043e-07
35-39|mujer|basica-|formal_IMSS|informal|677|0.12346991311633347|0.12351658269136209|0.12368682285565233|4.6669575028621124e-05|0.00017024016429023625
35-39|mujer|basica-|formal_IMSS|desempleado|677|0.009311967794924506|0.009311638372703929|0.009310436714173352|3.2942222057651127e-07|1.201658530576577e-06
35-39|mujer|basica-|formal_IMSS|fuera_PEA|677|0.03946058733603276|0.03941437920267907|0.03924582227434077|4.620813335369511e-05|0.0001685569283382954
35-39|mujer|basica-|informal|formal_IMSS|1663|0.049890055431956855|0.04995449144619428|0.05019339859345604|6.443601423742479e-05|0.00023890714726176182
35-39|mujer|basica-|informal|informal|1663|0.725423971587291|0.7256426884384709|0.7264536172271592|0.00021871685117991202|0.0008109287886882699
35-39|mujer|basica-|informal|desempleado|1663|0.006240263254850624|0.0062506756317489654|0.006289281235935327|1.0412376898341104e-05|3.860560418636125e-05
35-39|mujer|basica-|informal|fuera_PEA|1663|0.2184457097259015|0.21815214448358589|0.21706370294344954|0.00029356524231560766|0.0010884415401363479
35-39|mujer|basica-|desempleado|formal_IMSS|57|0.21466285377685848|0.21708931565878675|0.22394328266293476|0.0024264618819282713|0.006853967004148004
35-39|mujer|basica-|desempleado|informal|57|0.23647944629528844|0.24336895645784345|0.26282958581311244|0.006889510162555013|0.019460629355268988
35-39|mujer|basica-|desempleado|desempleado|57|0.012139723272396145|0.021896105007894667|0.04945471575427037|0.009756381735498521|0.027558610746375705
35-39|mujer|basica-|desempleado|fuera_PEA|57|0.536717976655457|0.5176456228754751|0.4637724157696825|0.019072353779981843|0.05387320710579263
35-39|mujer|basica-|fuera_PEA|formal_IMSS|1979|0.015854772389346936|0.015891374431472635|0.016027327489393253|3.6602042125698925e-05|0.00013595305792061738
35-39|mujer|basica-|fuera_PEA|informal|1979|0.19650685444640342|0.19656035462741492|0.1967590734088107|5.350018101149545e-05|0.00019871878139576804
35-39|mujer|basica-|fuera_PEA|desempleado|1979|0.0074656483683043255|0.007484589410050744|0.007554943204431513|1.894104174641857e-05|7.035379438076906e-05
35-39|mujer|basica-|fuera_PEA|fuera_PEA|1979|0.7801727247959453|0.7800636815310616|0.7796586558973645|0.00010904326488370142|0.0004050256336971536
35-39|mujer|media_sup|formal_IMSS|formal_IMSS|770|0.8150423142948491|0.815107825046544|0.8153475819589971|6.551075169491938e-05|0.00023975691245314845
35-39|mujer|media_sup|formal_IMSS|informal|770|0.09933108742421791|0.09949674413768628|0.10010301625517416|0.00016565671346836786|0.0006062721174878855
35-39|mujer|media_sup|formal_IMSS|desempleado|770|0.01258397500803582|0.012566797337317267|0.012503930324070415|1.7177670718552043e-05|6.28670132468527e-05
35-39|mujer|media_sup|formal_IMSS|fuera_PEA|770|0.07304262327289708|0.07282863347845232|0.07204547146175817|0.00021398979444475774|0.00078316201669415
35-39|mujer|media_sup|informal|formal_IMSS|1010|0.0913959803137921|0.09133830107460066|0.09112599387500402|5.767923919144935e-05|0.00021230719959663968
35-39|mujer|media_sup|informal|informal|1010|0.7248193283103399|0.7251811394245032|0.7265129029066117|0.0003618111141633351|0.0013317634821085056
35-39|mujer|media_sup|informal|desempleado|1010|0.010131699865340847|0.010133475331571854|0.010140010512492536|1.7754662310076608e-06|6.535180920681435e-06
35-39|mujer|media_sup|informal|fuera_PEA|1010|0.17365299151052718|0.17334708416932426|0.17222109270589164|0.0003059073412029212|0.0011259914634326185
35-39|mujer|media_sup|desempleado|formal_IMSS|38|0.19568309896236044|0.2009472770074196|0.2142211742331076|0.005264178045059159|0.013273897225688003
35-39|mujer|media_sup|desempleado|informal|38|0.18715970124479347|0.20168129683270952|0.23829825122465295|0.014521595587916047|0.03661695439194343
35-39|mujer|media_sup|desempleado|desempleado|38|0.1682190759761828|0.16776740752934005|0.16662850217846503|0.00045166844684274565|0.001138905350875019
35-39|mujer|media_sup|desempleado|fuera_PEA|38|0.44893812381666326|0.4296040186305308|0.3808520723637744|0.019334105186132433|0.04875194626675644
35-39|mujer|media_sup|fuera_PEA|formal_IMSS|1005|0.03856691058921801|0.03854886098404761|0.03848242963233512|1.8049605170399052e-05|6.64313517124912e-05
35-39|mujer|media_sup|fuera_PEA|informal|1005|0.22758943977822868|0.22757143385525785|0.22750516327534817|1.800592297082626e-05|6.627057990968299e-05
35-39|mujer|media_sup|fuera_PEA|desempleado|1005|0.01572373306918378|0.01572823474049207|0.015744803086843815|4.501671308290711e-06|1.656834635174395e-05
35-39|mujer|media_sup|fuera_PEA|fuera_PEA|1005|0.7181199165633695|0.7181514704202024|0.7182676040054728|3.155385683295542e-05|0.00011613358527040596
35-39|mujer|superior|formal_IMSS|formal_IMSS|1118|0.8230137331859182|0.8230305498884999|0.8230925596320927|1.68167025816901e-05|6.200974359282796e-05
35-39|mujer|superior|formal_IMSS|informal|1118|0.12649991168376803|0.12651746168902167|0.12658217540566963|1.7550005253635925e-05|6.471371664795722e-05
35-39|mujer|superior|formal_IMSS|desempleado|1118|0.007658282424594902|0.0076639726076108295|0.007684954532461957|5.690183015927101e-06|2.098192485112775e-05
35-39|mujer|superior|formal_IMSS|fuera_PEA|1118|0.04282807270571888|0.042788015814867617|0.04264031042977569|4.0056890851264404e-05|0.00014770538509192854
35-39|mujer|superior|informal|formal_IMSS|1381|0.0656804764608713|0.06571245163232323|0.06583073237896821|3.197517145192563e-05|0.00011828074664498034
35-39|mujer|superior|informal|informal|1381|0.8360699177474024|0.8360138109098321|0.8358062636680704|5.610683757029111e-05|0.00020754724176164085
35-39|mujer|superior|informal|desempleado|1381|0.0021985410543929307|0.0022227363887856173|0.0023122384019834013|2.4195334392686577e-05|8.9502013197784e-05
35-39|mujer|superior|informal|fuera_PEA|1381|0.09605106473733348|0.09605100106905917|0.09605076555097807|6.366827430548394e-08|2.3551808110700012e-07
35-39|mujer|superior|desempleado|formal_IMSS|67|0.16408323581059706|0.16898266787371646|0.1833430721966527|0.004899432063119408|0.014360404322936227
35-39|mujer|superior|desempleado|informal|67|0.4202896657565463|0.41601062064867655|0.40346859188423073|0.00427904510786975|0.012542028764445823
35-39|mujer|superior|desempleado|desempleado|67|0.17497296510060445|0.17432800260460551|0.1724375952887465|0.0006449624959989353|0.0018904073158590162
35-39|mujer|superior|desempleado|fuera_PEA|67|0.24065413333225222|0.24067870887300147|0.24075074063037008|2.4575540749249836e-05|7.203175736861245e-05
35-39|mujer|superior|fuera_PEA|formal_IMSS|605|0.08110783272644505|0.08079899044813191|0.0796760399241854|0.00030884227831314004|0.0011229505239465087
35-39|mujer|superior|fuera_PEA|informal|605|0.23237481585718223|0.2323136232563357|0.23209112695965795|6.119260084652689e-05|0.0002224962966777544
35-39|mujer|superior|fuera_PEA|desempleado|605|0.008954794990223|0.009006635056349589|0.009195125536785866|5.184006612658949e-05|0.00018849048043627706
35-39|mujer|superior|fuera_PEA|fuera_PEA|605|0.6775625564261498|0.6778807512391829|0.6790377075793709|0.00031819481303307917|0.0011569563401879757
40-44|hombre|basica-|formal_IMSS|formal_IMSS|1354|0.845392888614001|0.8453563431716239|0.8452211928593393|3.654544237707835e-05|0.00013515031228461538
40-44|hombre|basica-|formal_IMSS|informal|1354|0.11937212306149869|0.1193779315642673|0.11939941224453886|5.808502768614443e-06|2.14806802715517e-05
40-44|hombre|basica-|formal_IMSS|desempleado|1354|0.014876720145080288|0.01485601961711823|0.014779466081669032|2.0700527962057985e-05|7.655353544919717e-05
40-44|hombre|basica-|formal_IMSS|fuera_PEA|1354|0.020358268179420064|0.02040970564699064|0.020599928814452783|5.1437467570573936e-05|0.00019022316746214463
40-44|hombre|basica-|informal|formal_IMSS|2649|0.06896642665861781|0.06895855118587638|0.06892922840192434|7.875472741433742e-06|2.9322783952040465e-05
40-44|hombre|basica-|informal|informal|2649|0.8786323488696075|0.8785419474630568|0.878205355489435|9.040140655069973e-05|0.0003365919736217915
40-44|hombre|basica-|informal|desempleado|2649|0.004750964560716014|0.004752679555746575|0.004759065004647362|1.714995030560433e-06|6.3854489007874465e-06
40-44|hombre|basica-|informal|fuera_PEA|2649|0.04765025991105866|0.047746821795320145|0.04810635110399326|9.656188426148543e-05|0.00035952930867311217
40-44|hombre|basica-|desempleado|formal_IMSS|68|0.2499605583755323|0.24674783820803045|0.23730134567006334|0.003212720167501848|0.009446492537967116
40-44|hombre|basica-|desempleado|informal|68|0.49953457487241254|0.4940892054290542|0.4780779628896342|0.005445369443358328|0.01601124253941999
40-44|hombre|basica-|desempleado|desempleado|68|0.1392851695664434|0.13934537715235976|0.13952240798026724|6.020758591634978e-05|0.00017703082790748725
40-44|hombre|basica-|desempleado|fuera_PEA|68|0.1112196971856118|0.1198175792105556|0.1450982834600352|0.008597882024943798|0.025280704249479605
40-44|hombre|basica-|fuera_PEA|formal_IMSS|267|0.021253057121416907|0.021310326454643685|0.02151086889329495|5.7269333226778185e-05|0.00020054243865126609
40-44|hombre|basica-|fuera_PEA|informal|267|0.3397769502208619|0.33788720157923463|0.33126978908851884|0.0018897486416272757|0.0066174124907157905
40-44|hombre|basica-|fuera_PEA|desempleado|267|0.03120033212377427|0.030916074700679395|0.029920678497855888|0.00028425742309487467|0.000995396202823507
40-44|hombre|basica-|fuera_PEA|fuera_PEA|267|0.607769660533947|0.6098863972654422|0.6172986635203305|0.002116736731495261|0.007412266254888222
40-44|hombre|media_sup|formal_IMSS|formal_IMSS|996|0.8466272148560975|0.8465726668429517|0.8463719371341437|5.454801314574986e-05|0.00020072970880802288
40-44|hombre|media_sup|formal_IMSS|informal|996|0.1281574370271501|0.1281302167468304|0.1280300495981637|2.7220280319706358e-05|0.00010016714866670218
40-44|hombre|media_sup|formal_IMSS|desempleado|996|0.008313642734285196|0.008311764904257968|0.008304854730031303|1.8778300272283277e-06|6.910174226664942e-06
40-44|hombre|media_sup|formal_IMSS|fuera_PEA|996|0.016901705382467203|0.016985351505959933|0.017293158537661158|8.364612349272965e-05|0.0003078070317012252
40-44|hombre|media_sup|informal|formal_IMSS|979|0.0714422860990052|0.07141098026321524|0.07129581615257653|3.130583578996038e-05|0.00011516411063870746
40-44|hombre|media_sup|informal|informal|979|0.8927928973131032|0.8924915075501364|0.8913827914551384|0.0003013897629667861|0.0011087160949979635
40-44|hombre|media_sup|informal|desempleado|979|0.01508438291830382|0.015047002759137925|0.014909493164608725|3.738015916589579e-05|0.00013750959452919938
40-44|hombre|media_sup|informal|fuera_PEA|979|0.02068043366958785|0.02105050942751048|0.02241189922767633|0.00037007575792263186|0.0013613898001658513
40-44|hombre|media_sup|desempleado|formal_IMSS|44|0.28482883657973007|0.2771961491298438|0.257070899017839|0.007632687449886266|0.020125250112004778
40-44|hombre|media_sup|desempleado|informal|44|0.4990448471331703|0.4909723357370848|0.4696873935794377|0.008072511396085502|0.021284942157647146
40-44|hombre|media_sup|desempleado|desempleado|44|0.04596135291302979|0.05366932067600017|0.07399306380101975|0.007707967762970384|0.020323743125019576
40-44|hombre|media_sup|desempleado|fuera_PEA|44|0.17016496337406986|0.17816219445707115|0.19924864360170358|0.007997231083001294|0.021086449144632424
40-44|hombre|media_sup|fuera_PEA|formal_IMSS|77|0.09919464332522487|0.09558258129866941|0.08469053858972639|0.0036120620265554654|0.01089204270894302
40-44|hombre|media_sup|fuera_PEA|informal|77|0.3482819280269733|0.3415986165422529|0.3214453319104929|0.0066833114847204|0.02015328463175997
40-44|hombre|media_sup|fuera_PEA|desempleado|77|0.15878146265080487|0.15161509019726915|0.13000515264408158|0.007166372453535713|0.021609937553187575
40-44|hombre|media_sup|fuera_PEA|fuera_PEA|77|0.39374196599699707|0.41120371196180855|0.46385897685569916|0.01746174596481148|0.05265526489389061
40-44|hombre|superior|formal_IMSS|formal_IMSS|1138|0.8554857037904188|0.8554069316846478|0.8551163830173124|7.87721057710078e-05|0.0002905486673353552
40-44|hombre|superior|formal_IMSS|informal|1138|0.1253774255683862|0.12536331580918672|0.12531127236447112|1.41097591994932e-05|5.2043444715599296e-05
40-44|hombre|superior|formal_IMSS|desempleado|1138|0.0033545139904905693|0.0033702242329384474|0.003428171014506237|1.5710242447878123e-05|5.794678156778978e-05
40-44|hombre|superior|formal_IMSS|fuera_PEA|1138|0.015782356650704505|0.015859528273227053|0.016144173603710163|7.717162252254828e-05|0.00028464533048310967
40-44|hombre|superior|informal|formal_IMSS|1153|0.1131436852436807|0.11297303710983266|0.11234347206360304|0.00017064813384803923|0.000629565046229616
40-44|hombre|superior|informal|informal|1153|0.8606304039010442|0.8604853973784957|0.8599504308598868|0.00014500652254845203|0.0005349665186089592
40-44|hombre|superior|informal|desempleado|1153|0.004106740887794862|0.00411289675265047|0.004135607328236696|6.155864855608012e-06|2.271057558622582e-05
40-44|hombre|superior|informal|fuera_PEA|1153|0.02211916996748028|0.022428668759021126|0.023570489748273492|0.0003094987915408451|0.0011418209892523658
40-44|hombre|superior|desempleado|formal_IMSS|50|0.16208717227864|0.16421380813609335|0.1700240811037784|0.002126635857453346|0.005810272967685048
40-44|hombre|superior|desempleado|informal|50|0.2830087693243154|0.29152861028481053|0.3148060329090205|0.008519840960495129|0.023277422624209954
40-44|hombre|superior|desempleado|desempleado|50|0.41541278245266305|0.3954106861295179|0.3407621015323534|0.020002096323145147|0.054648584597164485
40-44|hombre|superior|desempleado|fuera_PEA|50|0.13949127594438152|0.14884689544957821|0.17440778445484773|0.0093556195051967|0.02556088900526951
40-44|hombre|superior|fuera_PEA|formal_IMSS|57|0.080277682805846|0.07672088854616807|0.06667409956590895|0.003556794259677934|0.010046788980259125
40-44|hombre|superior|fuera_PEA|informal|57|0.47940729201619137|0.46210837269838584|0.41324454215783113|0.017298919317805528|0.04886383054055471
40-44|hombre|superior|fuera_PEA|desempleado|57|0.025880345112801937|0.02497650525735168|0.02242345112020323|0.0009038398554502558|0.0025530541371484514
40-44|hombre|superior|fuera_PEA|fuera_PEA|57|0.41443468006516077|0.4361942334980945|0.4976579071560568|0.02175955343293373|0.06146367365796229
40-44|mujer|basica-|formal_IMSS|formal_IMSS|857|0.823907690373679|0.8239497733629721|0.8241041656298488|4.2082989293201756e-05|0.0001543922668766351
40-44|mujer|basica-|formal_IMSS|informal|857|0.12835347792275265|0.12832095859075446|0.12820165305973485|3.251933199818757e-05|0.0001193055310196034
40-44|mujer|basica-|formal_IMSS|desempleado|857|0.0021377162052209743|0.002164194161437916|0.0022613353520057706|2.6477956216941576e-05|9.71411905678547e-05
40-44|mujer|basica-|formal_IMSS|fuera_PEA|857|0.04560111549834746|0.04556507388483551|0.045432845958410545|3.604161351195012e-05|0.00013222792642496317
40-44|mujer|basica-|informal|formal_IMSS|2085|0.029429298393072092|0.029494966818146933|0.029739000668573518|6.566842507484127e-05|0.00024403385042658446
40-44|mujer|basica-|informal|informal|2085|0.7125530345299097|0.7127560928669304|0.7135106885160256|0.00020305833702072285|0.0007545956490951911
40-44|mujer|basica-|informal|desempleado|2085|0.004339419053945183|0.004342384498365371|0.0043534045406346915|2.965444420187889e-06|1.1020042269320462e-05
40-44|mujer|basica-|informal|fuera_PEA|2085|0.25367824802307304|0.25340655581655724|0.2523969062747663|0.0002716922065157945|0.0010096495417909468
40-44|mujer|basica-|desempleado|formal_IMSS|54|0.12871789277458046|0.1329626739640071|0.14479356748183472|0.004244781189426644|0.011830893517827623
40-44|mujer|basica-|desempleado|informal|54|0.34823804537708974|0.3517579462010921|0.36156848059231467|0.003519900824002331|0.009810534391222592
40-44|mujer|basica-|desempleado|desempleado|54|0.03148757606646033|0.038870381621915015|0.059447457916678936|0.007382805555454688|0.02057707629476392
40-44|mujer|basica-|desempleado|fuera_PEA|54|0.4915564857818695|0.4764089982129859|0.43419049400917176|0.015147487568883622|0.04221850420381412
40-44|mujer|basica-|fuera_PEA|formal_IMSS|2344|0.015989779828860056|0.01600537385517249|0.016063381456223665|1.5594026312435588e-05|5.800760105117292e-05
40-44|mujer|basica-|fuera_PEA|informal|2344|0.17384015852529383|0.17390390290003185|0.1741410230757309|6.374437473802286e-05|0.00023712017569904598
40-44|mujer|basica-|fuera_PEA|desempleado|2344|0.0066080587649225905|0.006617020482399645|0.006650356820413118|8.96171747705437e-06|3.3336338013473243e-05
40-44|mujer|basica-|fuera_PEA|fuera_PEA|2344|0.8035620028809235|0.803473702762396|0.8031452386476322|8.830011852745123e-05|0.00032846411476383786
40-44|mujer|media_sup|formal_IMSS|formal_IMSS|698|0.7951761308046087|0.7953912115656998|0.7961764210991397|0.00021508076109111318|0.0007852095334398568
40-44|mujer|media_sup|formal_IMSS|informal|698|0.1126281212921609|0.1126777226610655|0.11285880565304478|4.9601368904597654e-05|0.00018108299197927558
40-44|mujer|media_sup|formal_IMSS|desempleado|698|0.003992746098886648|0.004014657732861528|0.004094651981547676|2.1911633974879864e-05|7.999424868614796e-05
40-44|mujer|media_sup|formal_IMSS|fuera_PEA|698|0.08820300180434384|0.08791640804037332|0.0868701212662678|0.0002865937639705274|0.0010462867741055232
40-44|mujer|media_sup|informal|formal_IMSS|878|0.05860821376516097|0.0586314655736752|0.058716814987723125|2.32518085142297e-05|8.534941404792634e-05
40-44|mujer|media_sup|informal|informal|878|0.7301058203106546|0.7305069310481976|0.7319792709909884|0.00040111073754300897|0.0014723399427907236
40-44|mujer|media_sup|informal|desempleado|878|0.00243922090250944|0.0024548478237370005|0.0025122088917730193|1.5626921227560302e-05|5.736106803601879e-05
40-44|mujer|media_sup|informal|fuera_PEA|878|0.208846745021675|0.2084067555543902|0.20679170512951547|0.00043998946728479593|0.0016150504248747255
40-44|mujer|media_sup|desempleado|formal_IMSS|34|0.15201001887238044|0.15604267491814897|0.16584426947383632|0.0040326560457685234|0.009801594555687354
40-44|mujer|media_sup|desempleado|informal|34|0.33216026419381656|0.3391342455617455|0.3560848947199061|0.0069739813679289275|0.016950649158160636
40-44|mujer|media_sup|desempleado|desempleado|34|0.2072420691867889|0.20038482701475077|0.18371791895771364|0.006857242172038119|0.016666908057037133
40-44|mujer|media_sup|desempleado|fuera_PEA|34|0.308587647747014|0.3044382525053547|0.294352916848544|0.004149395241659304|0.010085335656810746
40-44|mujer|media_sup|fuera_PEA|formal_IMSS|851|0.03193620479243697|0.03190448127369118|0.03178811314235616|3.172351874579371e-05|0.00011636813133501789
40-44|mujer|media_sup|fuera_PEA|informal|851|0.24903761655849996|0.2488611512595827|0.24821384169581612|0.0001764652989172666|0.0006473095637665738
40-44|mujer|media_sup|fuera_PEA|desempleado|851|0.0024507800396755416|0.0024947989523561374|0.002656269016666703|4.4018912680595865e-05|0.00016147006431056548
40-44|mujer|media_sup|fuera_PEA|fuera_PEA|851|0.7165753986093875|0.71673956851437|0.7173417761451609|0.00016416990498258066|0.0006022076307908852
40-44|mujer|superior|formal_IMSS|formal_IMSS|857|0.80904580416598|0.8091568518244505|0.8095642587128526|0.0001110476584704756|0.0004074068884021287
40-44|mujer|superior|formal_IMSS|informal|857|0.11089667692918166|0.1109451636342766|0.11112304957913745|4.848670509494113e-05|0.00017788594486084497
40-44|mujer|superior|formal_IMSS|desempleado|857|0.01112223916862397|0.011107025602968971|0.011051210725551689|1.5213565654998568e-05|5.5814877417282444e-05
40-44|mujer|superior|formal_IMSS|fuera_PEA|857|0.06893527973621433|0.06879095893830392|0.06826148098245817|0.00014432079791040775|0.0005294779558457502
40-44|mujer|superior|informal|formal_IMSS|1328|0.06918769150043406|0.06917134749141454|0.06911092133789001|1.634400901952271e-05|6.0426153524528736e-05
40-44|mujer|superior|informal|informal|1328|0.8278128011814353|0.8277853089517032|0.8276836662217877|2.749222973208454e-05|0.0001016427299155298
