grupo_edad|sexo|escolaridad|estado_origen|estado_destino|probabilidad|n_muestra_pond|n_muestra_sin_pond|baja_confianza
40-44|hombre|superior|formal_IMSS|desempleado|0.0033702242329384474|307112.0|1138|False
40-44|hombre|superior|formal_IMSS|fuera_PEA|0.015859528273227053|307112.0|1138|False
40-44|hombre|superior|informal|formal_IMSS|0.11297303710983266|328608.0|1153|False
40-44|hombre|superior|informal|informal|0.8604853973784957|328608.0|1153|False
40-44|hombre|superior|informal|desempleado|0.00411289675265047|328608.0|1153|False
40-44|hombre|superior|informal|fuera_PEA|0.022428668759021126|328608.0|1153|False
40-44|hombre|superior|desempleado|formal_IMSS|0.16421380813609335|11715.0|50|False
40-44|hombre|superior|desempleado|informal|0.29152861028481053|11715.0|50|False
40-44|hombre|superior|desempleado|desempleado|0.3954106861295179|11715.0|50|False
40-44|hombre|superior|desempleado|fuera_PEA|0.14884689544957821|11715.0|50|False
40-44|hombre|superior|fuera_PEA|formal_IMSS|0.07672088854616807|12210.0|57|False
40-44|hombre|superior|fuera_PEA|informal|0.46210837269838584|12210.0|57|False
40-44|hombre|superior|fuera_PEA|desempleado|0.02497650525735168|12210.0|57|False
40-44|hombre|superior|fuera_PEA|fuera_PEA|0.4361942334980945|12210.0|57|False
40-44|mujer|basica-|formal_IMSS|formal_IMSS|0.8239497733629721|252926.0|857|False
40-44|mujer|basica-|formal_IMSS|informal|0.12832095859075446|252926.0|857|False
40-44|mujer|basica-|formal_IMSS|desempleado|0.002164194161437916|252926.0|857|False
40-44|mujer|basica-|formal_IMSS|fuera_PEA|0.04556507388483551|252926.0|857|False
40-44|mujer|basica-|informal|formal_IMSS|0.029494966818146933|709894.0|2085|False
40-44|mujer|basica-|informal|informal|0.7127560928669304|709894.0|2085|False
40-44|mujer|basica-|informal|desempleado|0.004342384498365371|709894.0|2085|False
40-44|mujer|basica-|informal|fuera_PEA|0.25340655581655724|709894.0|2085|False
40-44|mujer|basica-|desempleado|formal_IMSS|0.1329626739640071|17882.0|54|False
40-44|mujer|basica-|desempleado|informal|0.3517579462010921|17882.0|54|False
40-44|mujer|basica-|desempleado|desempleado|0.038870381621915015|17882.0|54|False
40-44|mujer|basica-|desempleado|fuera_PEA|0.4764089982129859|17882.0|54|False
40-44|mujer|basica-|fuera_PEA|formal_IMSS|0.01600537385517249|817159.0|2344|False
40-44|mujer|basica-|fuera_PEA|informal|0.17390390290003185|817159.0|2344|False
40-44|mujer|basica-|fuera_PEA|desempleado|0.006617020482399645|817159.0|2344|False
40-44|mujer|basica-|fuera_PEA|fuera_PEA|0.803473702762396|817159.0|2344|False
40-44|mujer|media_sup|formal_IMSS|formal_IMSS|0.7953912115656998|201393.0|698|False
40-44|mujer|media_sup|formal_IMSS|informal|0.1126777226610655|201393.0|698|False
40-44|mujer|media_sup|formal_IMSS|desempleado|0.004014657732861528|201393.0|698|False
40-44|mujer|media_sup|formal_IMSS|fuera_PEA|0.08791640804037332|201393.0|698|False
40-44|mujer|media_sup|informal|formal_IMSS|0.0586314655736752|257464.0|878|False
40-44|mujer|media_sup|informal|informal|0.7305069310481976|257464.0|878|False
40-44|mujer|media_sup|informal|desempleado|0.0024548478237370005|257464.0|878|False
40-44|mujer|media_sup|informal|fuera_PEA|0.2084067555543902|257464.0|878|False
40-44|mujer|media_sup|desempleado|formal_IMSS|0.15604267491814897|9665.0|34|False
40-44|mujer|media_sup|desempleado|informal|0.3391342455617455|9665.0|34|False
40-44|mujer|media_sup|desempleado|desempleado|0.20038482701475077|9665.0|34|False
40-44|mujer|media_sup|desempleado|fuera_PEA|0.3044382525053547|9665.0|34|False
40-44|mujer|media_sup|fuera_PEA|formal_IMSS|0.03190448127369118|280771.0|851|False
40-44|mujer|media_sup|fuera_PEA|informal|0.2488611512595827|280771.0|851|False
40-44|mujer|media_sup|fuera_PEA|desempleado|0.0024947989523561374|280771.0|851|False
40-44|mujer|media_sup|fuera_PEA|fuera_PEA|0.71673956851437|280771.0|851|False
40-44|mujer|superior|formal_IMSS|formal_IMSS|0.8091568518244505|239258.0|857|False
40-44|mujer|superior|formal_IMSS|informal|0.1109451636342766|239258.0|857|False
40-44|mujer|superior|formal_IMSS|desempleado|0.011107025602968971|239258.0|857|False
40-44|mujer|superior|formal_IMSS|fuera_PEA|0.06879095893830392|239258.0|857|False
40-44|mujer|superior|informal|formal_IMSS|0.06917134749141454|367876.0|1328|False
40-44|mujer|superior|informal|informal|0.8277853089517032|367876.0|1328|False
40-44|mujer|superior|informal|desempleado|0.00817891925729633|367876.0|1328|False
40-44|mujer|superior|informal|fuera_PEA|0.09486442429958576|367876.0|1328|False
40-44|mujer|superior|desempleado|formal_IMSS|0.11453752870575985|12083.0|39|False
40-44|mujer|superior|desempleado|informal|0.3304613919135409|12083.0|39|False
40-44|mujer|superior|desempleado|desempleado|0.11300304865426805|12083.0|39|False
40-44|mujer|superior|desempleado|fuera_PEA|0.44199803072643123|12083.0|39|False
40-44|mujer|superior|fuera_PEA|formal_IMSS|0.05214160640751172|127915.0|489|False
40-44|mujer|superior|fuera_PEA|informal|0.22004091462858813|127915.0|489|False
40-44|mujer|superior|fuera_PEA|desempleado|0.022801884101687934|127915.0|489|False
40-44|mujer|superior|fuera_PEA|fuera_PEA|0.7050155948622122|127915.0|489|False
45-49|hombre|basica-|formal_IMSS|formal_IMSS|0.8287567063660221|358059.0|1359|False
45-49|hombre|basica-|formal_IMSS|informal|0.14574455189971763|358059.0|1359|False
45-49|hombre|basica-|formal_IMSS|desempleado|0.010394025590060299|358059.0|1359|False
45-49|hombre|basica-|formal_IMSS|fuera_PEA|0.015104716144200107|358059.0|1359|False
45-49|hombre|basica-|informal|formal_IMSS|0.060101728637456796|1001896.0|2831|False
45-49|hombre|basica-|informal|informal|0.8858867944433119|1001896.0|2831|False
45-49|hombre|basica-|informal|desempleado|0.01187572268774883|1001896.0|2831|False
45-49|hombre|basica-|informal|fuera_PEA|0.04213575423148251|1001896.0|2831|False
45-49|hombre|basica-|desempleado|formal_IMSS|0.35130803323004794|20806.0|72|False
45-49|hombre|basica-|desempleado|informal|0.4372543851381394|20806.0|72|False
45-49|hombre|basica-|desempleado|desempleado|0.08626258484157995|20806.0|72|False
45-49|hombre|basica-|desempleado|fuera_PEA|0.12517499679023264|20806.0|72|False
45-49|hombre|basica-|fuera_PEA|formal_IMSS|0.03706342147036246|104662.0|292|False
45-49|hombre|basica-|fuera_PEA|informal|0.4584978298564392|104662.0|292|False
45-49|hombre|basica-|fuera_PEA|desempleado|0.027726459994078204|104662.0|292|False
45-49|hombre|basica-|fuera_PEA|fuera_PEA|0.4767122886791202|104662.0|292|False
45-49|hombre|media_sup|formal_IMSS|formal_IMSS|0.8511451522232679|229505.0|822|False
45-49|hombre|media_sup|formal_IMSS|informal|0.13091352857264135|229505.0|822|False
45-49|hombre|media_sup|formal_IMSS|desempleado|0.007158851470921105|229505.0|822|False
45-49|hombre|media_sup|formal_IMSS|fuera_PEA|0.010782467733169486|229505.0|822|False
45-49|hombre|media_sup|informal|formal_IMSS|0.1015040510420668|276757.0|943|False
45-49|hombre|media_sup|informal|informal|0.8373993985366437|276757.0|943|False
45-49|hombre|media_sup|informal|desempleado|0.018740759727649544|276757.0|943|False
45-49|hombre|media_sup|informal|fuera_PEA|0.04235579069364002|276757.0|943|False
45-49|hombre|media_sup|desempleado|formal_IMSS|0.26493248306233425|11613.0|36|False
45-49|hombre|media_sup|desempleado|informal|0.4774551994164449|11613.0|36|False
45-49|hombre|media_sup|desempleado|desempleado|0.1795793001411225|11613.0|36|False
45-49|hombre|media_sup|desempleado|fuera_PEA|0.0780330173800984|11613.0|36|False
45-49|hombre|media_sup|fuera_PEA|formal_IMSS|0.1734586150853375|26500.0|86|False
45-49|hombre|media_sup|fuera_PEA|informal|0.29299826187134564|26500.0|86|False
45-49|hombre|media_sup|fuera_PEA|desempleado|0.04150000652481034|26500.0|86|False
45-49|hombre|media_sup|fuera_PEA|fuera_PEA|0.49204311651850646|26500.0|86|False
45-49|hombre|superior|formal_IMSS|formal_IMSS|0.8841747694765176|242381.0|800|False
45-49|hombre|superior|formal_IMSS|informal|0.10807914429926085|242381.0|800|False
45-49|hombre|superior|formal_IMSS|desempleado|0.0026483493531123327|242381.0|800|False
45-49|hombre|superior|formal_IMSS|fuera_PEA|0.005097736871109165|242381.0|800|False
45-49|hombre|superior|informal|formal_IMSS|0.10839596676658615|265400.0|954|False
45-49|hombre|superior|informal|informal|0.8552395351880925|265400.0|954|False
45-49|hombre|superior|informal|desempleado|0.018918737503100944|265400.0|954|False
45-49|hombre|superior|informal|fuera_PEA|0.01744576054222062|265400.0|954|False
45-49|hombre|superior|desempleado|formal_IMSS|0.1377218044414376|12263.0|38|False
45-49|hombre|superior|desempleado|informal|0.6851166334725696|12263.0|38|False
45-49|hombre|superior|desempleado|desempleado|0.13830537662755452|12263.0|38|False
45-49|hombre|superior|desempleado|fuera_PEA|0.03885618545843836|12263.0|38|False
45-49|hombre|superior|fuera_PEA|formal_IMSS|0.2560622757068434|16694.0|56|False
45-49|hombre|superior|fuera_PEA|informal|0.3546243849098889|16694.0|56|False
45-49|hombre|superior|fuera_PEA|desempleado|0.038621198426282005|16694.0|56|False
45-49|hombre|superior|fuera_PEA|fuera_PEA|0.3506921409569857|16694.0|56|False
45-49|mujer|basica-|formal_IMSS|formal_IMSS|0.8053239616167644|236349.0|837|False
45-49|mujer|basica-|formal_IMSS|informal|0.12436052364550988|236349.0|837|False
45-49|mujer|basica-|formal_IMSS|desempleado|0.00702012426455423|236349.0|837|False
45-49|mujer|basica-|formal_IMSS|fuera_PEA|0.06329539047317151|236349.0|837|False
45-49|mujer|basica-|informal|formal_IMSS|0.02770551452366277|742216.0|2185|False
45-49|mujer|basica-|informal|informal|0.7366044167491332|742216.0|2185|False
45-49|mujer|basica-|informal|desempleado|0.0028034408221291516|742216.0|2185|False
45-49|mujer|basica-|informal|fuera_PEA|0.23288662790507478|742216.0|2185|False
45-49|mujer|basica-|desempleado|formal_IMSS|0.1697013180167853|13166.0|48|False
45-49|mujer|basica-|desempleado|informal|0.46759356590863316|13166.0|48|False
45-49|mujer|basica-|desempleado|desempleado|0.08534929450039196|13166.0|48|False
45-49|mujer|basica-|desempleado|fuera_PEA|0.27735582157418964|13166.0|48|False
45-49|mujer|basica-|fuera_PEA|formal_IMSS|0.015076713731491038|906683.0|2599|False
45-49|mujer|basica-|fuera_PEA|informal|0.19258593220720865|906683.0|2599|False
45-49|mujer|basica-|fuera_PEA|desempleado|0.0036086914357691155|906683.0|2599|False
45-49|mujer|basica-|fuera_PEA|fuera_PEA|0.7887286626255312|906683.0|2599|False
45-49|mujer|media_sup|formal_IMSS|formal_IMSS|0.8449184721271537|147865.0|534|False
45-49|mujer|media_sup|formal_IMSS|informal|0.07968947648484413|147865.0|534|False
45-49|mujer|media_sup|formal_IMSS|desempleado|0.0011651327276413091|147865.0|534|False
45-49|mujer|media_sup|formal_IMSS|fuera_PEA|0.07422691866036095|147865.0|534|False
45-49|mujer|media_sup|informal|formal_IMSS|0.05620880102055366|247498.0|832|False
45-49|mujer|media_sup|informal|informal|0.7571382357541393|247498.0|832|False
45-49|mujer|media_sup|informal|desempleado|0.01419096583079031|247498.0|832|False
45-49|mujer|media_sup|informal|fuera_PEA|0.1724619973945168|247498.0|832|False
45-49|mujer|media_sup|desempleado|formal_IMSS|0.05431619600517855|7286.0|22|True
45-49|mujer|media_sup|desempleado|informal|0.24092493015325436|7286.0|22|True
45-49|mujer|media_sup|desempleado|desempleado|0.1025426716500695|7286.0|22|True
45-49|mujer|media_sup|desempleado|fuera_PEA|0.6022162021914975|7286.0|22|True
45-49|mujer|media_sup|fuera_PEA|formal_IMSS|0.03511681426177901|233041.0|742|False
45-49|mujer|media_sup|fuera_PEA|informal|0.24566796859598047|233041.0|742|False
45-49|mujer|media_sup|fuera_PEA|desempleado|0.0025314808602397644|233041.0|742|False
45-49|mujer|media_sup|fuera_PEA|fuera_PEA|0.7166837362820008|233041.0|742|False
45-49|mujer|superior|formal_IMSS|formal_IMSS|0.793547101845248|174604.0|636|False
45-49|mujer|superior|formal_IMSS|informal|0.14652011699342732|174604.0|636|False
45-49|mujer|superior|formal_IMSS|desempleado|0.0177171344674606|174604.0|636|False
45-49|mujer|superior|formal_IMSS|fuera_PEA|0.04221564669386401|174604.0|636|False
45-49|mujer|superior|informal|formal_IMSS|0.09478341733413868|279105.0|1034|False
45-49|mujer|superior|informal|informal|0.8219484186362999|279105.0|1034|False
45-49|mujer|superior|informal|desempleado|0.004674274989571766|279105.0|1034|False
45-49|mujer|superior|informal|fuera_PEA|0.07859388903998976|279105.0|1034|False
45-49|mujer|superior|desempleado|formal_IMSS|0.10160998150742037|12287.0|35|False
45-49|mujer|superior|desempleado|informal|0.21173177480215655|12287.0|35|False
45-49|mujer|superior|desempleado|desempleado|0.3861697802335945|12287.0|35|False
45-49|mujer|superior|desempleado|fuera_PEA|0.3004884634568285|12287.0|35|False
45-49|mujer|superior|fuera_PEA|formal_IMSS|0.06556228578653975|113649.0|392|False
45-49|mujer|superior|fuera_PEA|informal|0.1635688307985655|113649.0|392|False
45-49|mujer|superior|fuera_PEA|desempleado|0.017498022920970892|113649.0|392|False
45-49|mujer|superior|fuera_PEA|fuera_PEA|0.7533708604939239|113649.0|392|False
50-54|hombre|basica-|formal_IMSS|formal_IMSS|0.8306273025107506|408441.0|1400|False
50-54|hombre|basica-|formal_IMSS|informal|0.1402803118693076|408441.0|1400|False
50-54|hombre|basica-|formal_IMSS|desempleado|0.007335560176311928|408441.0|1400|False
50-54|hombre|basica-|formal_IMSS|fuera_PEA|0.02175682544362998|408441.0|1400|False
50-54|hombre|basica-|informal|formal_IMSS|0.05118912914643404|1099844.0|3123|False
50-54|hombre|basica-|informal|informal|0.8709320234240199|1099844.0|3123|False
50-54|hombre|basica-|informal|desempleado|0.011162237466889767|1099844.0|3123|False
50-54|hombre|basica-|informal|fuera_PEA|0.06671660996265633|1099844.0|3123|False
50-54|hombre|basica-|desempleado|formal_IMSS|0.0640065665986019|23457.0|53|False
50-54|hombre|basica-|desempleado|informal|0.5675104555374019|23457.0|53|False
50-54|hombre|basica-|desempleado|desempleado|0.10842403406839712|23457.0|53|False
50-54|hombre|basica-|desempleado|fuera_PEA|0.2600589437955991|23457.0|53|False
50-54|hombre|basica-|fuera_PEA|formal_IMSS|0.025999283482296923|150906.0|468|False
50-54|hombre|basica-|fuera_PEA|informal|0.41149825951427205|150906.0|468|False
50-54|hombre|basica-|fuera_PEA|desempleado|0.028876203949087315|150906.0|468|False
50-54|hombre|basica-|fuera_PEA|fuera_PEA|0.5336262530543436|150906.0|468|False
50-54|hombre|media_sup|formal_IMSS|formal_IMSS|0.8449553941355469|207824.0|742|False
50-54|hombre|media_sup|formal_IMSS|informal|0.1110309807667079|207824.0|742|False
50-54|hombre|media_sup|formal_IMSS|desempleado|0.03186592982619181|207824.0|742|False
50-54|hombre|media_sup|formal_IMSS|fuera_PEA|0.012147695271553353|207824.0|742|False
50-54|hombre|media_sup|informal|formal_IMSS|0.08181814112434092|302471.0|928|False
50-54|hombre|media_sup|informal|informal|0.8719886698628646|302471.0|928|False
50-54|hombre|media_sup|informal|desempleado|0.006744987226180507|302471.0|928|False
50-54|hombre|media_sup|informal|fuera_PEA|0.03944820178661387|302471.0|928|False
50-54|hombre|media_sup|desempleado|formal_IMSS|0.050964039588572985|4572.0|23|True
50-54|hombre|media_sup|desempleado|informal|0.35659130188636495|4572.0|23|True
50-54|hombre|media_sup|desempleado|desempleado|0.1598515999091708|4572.0|23|True
50-54|hombre|media_sup|desempleado|fuera_PEA|0.4325930586158912|4572.0|23|True
50-54|hombre|media_sup|fuera_PEA|formal_IMSS|0.07926967383851645|38369.0|150|False
50-54|hombre|media_sup|fuera_PEA|informal|0.18038532739612748|38369.0|150|False
50-54|hombre|media_sup|fuera_PEA|desempleado|0.056351523002630764|38369.0|150|False
50-54|hombre|media_sup|fuera_PEA|fuera_PEA|0.6839934757627253|38369.0|150|False
50-54|hombre|superior|formal_IMSS|formal_IMSS|0.8311856813452618|176425.0|650|False
50-54|hombre|superior|formal_IMSS|informal|0.14186941712003906|176425.0|650|False
50-54|hombre|superior|formal_IMSS|desempleado|0.014363656148954053|176425.0|650|False
50-54|hombre|superior|formal_IMSS|fuera_PEA|0.012581245385745173|176425.0|650|False
50-54|hombre|superior|informal|formal_IMSS|0.08583407780039874|284476.0|922|False
50-54|hombre|superior|informal|informal|0.8616627652710013|284476.0|922|False
50-54|hombre|superior|informal|desempleado|0.012804569283333416|284476.0|922|False
50-54|hombre|superior|informal|fuera_PEA|0.03969858764526649|284476.0|922|False
50-54|hombre|superior|desempleado|formal_IMSS|0.06234041569172176|9034.0|26|True
50-54|hombre|superior|desempleado|informal|0.18178882231383445|9034.0|26|True
50-54|hombre|superior|desempleado|desempleado|0.6103390306408808|9034.0|26|True
50-54|hombre|superior|desempleado|fuera_PEA|0.14553173135356304|9034.0|26|True
50-54|hombre|superior|fuera_PEA|formal_IMSS|0.054256642565480406|22646.0|91|False
50-54|hombre|superior|fuera_PEA|informal|0.39062920091882436|22646.0|91|False
50-54|hombre|superior|fuera_PEA|desempleado|0.017702549697695257|22646.0|91|False
50-54|hombre|superior|fuera_PEA|fuera_PEA|0.537411606818|22646.0|91|False
50-54|mujer|basica-|formal_IMSS|formal_IMSS|0.8097694532723358|201288.0|752|False
50-54|mujer|basica-|formal_IMSS|informal|0.08142298031417397|201288.0|752|False
50-54|mujer|basica-|formal_IMSS|desempleado|0.007009807111464055|201288.0|752|False
50-54|mujer|basica-|formal_IMSS|fuera_PEA|0.10179775930202624|201288.0|752|False
50-54|mujer|basica-|informal|formal_IMSS|0.030749890291553915|752633.0|2336|False
50-54|mujer|basica-|informal|informal|0.7144745765879229|752633.0|2336|False
50-54|mujer|basica-|informal|desempleado|0.002003305357137896|752633.0|2336|False
50-54|mujer|basica-|informal|fuera_PEA|0.25277222776338526|752633.0|2336|False
50-54|mujer|basica-|desempleado|formal_IMSS|0.10941207908236265|12086.0|34|False
50-54|mujer|basica-|desempleado|informal|0.2627239958324966|12086.0|34|False
50-54|mujer|basica-|desempleado|desempleado|0.029951581518075743|12086.0|34|False
50-54|mujer|basica-|desempleado|fuera_PEA|0.5979123435670649|12086.0|34|False
50-54|mujer|basica-|fuera_PEA|formal_IMSS|0.010312921137932998|984074.0|2869|False
50-54|mujer|basica-|fuera_PEA|informal|0.17908066460570438|984074.0|2869|False
50-54|mujer|basica-|fuera_PEA|desempleado|0.004048584111807816|984074.0|2869|False
50-54|mujer|basica-|fuera_PEA|fuera_PEA|0.8065578301445548|984074.0|2869|False
50-54|mujer|media_sup|formal_IMSS|formal_IMSS|0.796448502329185|163098.0|558|False
50-54|mujer|media_sup|formal_IMSS|informal|0.11822602868904386|163098.0|558|False
50-54|mujer|media_sup|formal_IMSS|desempleado|0.006379928211336326|163098.0|558|False
50-54|mujer|media_sup|formal_IMSS|fuera_PEA|0.07894554077043482|163098.0|558|False
50-54|mujer|media_sup|informal|formal_IMSS|0.04133778489887839|251029.0|829|False
50-54|mujer|media_sup|informal|informal|0.7464643438182844|251029.0|829|False
50-54|mujer|media_sup|informal|desempleado|0.02714816314903117|251029.0|829|False
50-54|mujer|media_sup|informal|fuera_PEA|0.18504970813380595|251029.0|829|False
50-54|mujer|media_sup|desempleado|formal_IMSS|0.18755926318821395|6718.0|21|True
50-54|mujer|media_sup|desempleado|informal|0.30760102107667325|6718.0|21|True
50-54|mujer|media_sup|desempleado|desempleado|0.03399928001524674|6718.0|21|True
50-54|mujer|media_sup|desempleado|fuera_PEA|0.470840435719866|6718.0|21|True
50-54|mujer|media_sup|fuera_PEA|formal_IMSS|0.029390574574511573|255764.0|850|False
50-54|mujer|media_sup|fuera_PEA|informal|0.13790368902599587|255764.0|850|False
50-54|mujer|media_sup|fuera_PEA|desempleado|0.008668773774459184|255764.0|850|False
50-54|mujer|media_sup|fuera_PEA|fuera_PEA|0.8240369626250335|255764.0|850|False
50-54|mujer|superior|formal_IMSS|formal_IMSS|0.739763964692975|126697.0|491|False
50-54|mujer|superior|formal_IMSS|informal|0.1844502704906749|126697.0|491|False
50-54|mujer|superior|formal_IMSS|desempleado|0.008655417074510063|126697.0|491|False
50-54|mujer|superior|formal_IMSS|fuera_PEA|0.06713034774184004|126697.0|491|False
50-54|mujer|superior|informal|formal_IMSS|0.08916975539380131|277994.0|938|False
50-54|mujer|superior|informal|informal|0.7928814424570861|277994.0|938|False
50-54|mujer|superior|informal|desempleado|0.0047116071094232175|277994.0|938|False
50-54|mujer|superior|informal|fuera_PEA|0.11323719503968932|277994.0|938|False
50-54|mujer|superior|desempleado|formal_IMSS|0.052851783136750236|9519.0|30|False
50-54|mujer|superior|desempleado|informal|0.16747401362993425|9519.0|30|False
50-54|mujer|superior|desempleado|desempleado|0.21309146461391046|9519.0|30|False
50-54|mujer|superior|desempleado|fuera_PEA|0.5665827386194051|9519.0|30|False
50-54|mujer|superior|fuera_PEA|formal_IMSS|0.035684361775478686|137248.0|422|False
50-54|mujer|superior|fuera_PEA|informal|0.11515221857348958|137248.0|422|False
50-54|mujer|superior|fuera_PEA|desempleado|0.005330509522665753|137248.0|422|False
50-54|mujer|superior|fuera_PEA|fuera_PEA|0.8438329101283659|137248.0|422|False
55-59|hombre|basica-|formal_IMSS|formal_IMSS|0.8105116327104492|309177.0|1003|False
55-59|hombre|basica-|formal_IMSS|informal|0.1529507888460485|309177.0|1003|False
55-59|hombre|basica-|formal_IMSS|desempleado|0.006826400909039823|309177.0|1003|False
55-59|hombre|basica-|formal_IMSS|fuera_PEA|0.029711177534462563|309177.0|1003|False
55-59|hombre|basica-|informal|formal_IMSS|0.053176791542991673|885592.0|2489|False
55-59|hombre|basica-|informal|informal|0.8498381216082666|885592.0|2489|False
55-59|hombre|basica-|informal|desempleado|0.006140096174038639|885592.0|2489|False
55-59|hombre|basica-|informal|fuera_PEA|0.09084499067470322|885592.0|2489|False
55-59|hombre|basica-|desempleado|formal_IMSS|0.1415466672565063|15449.0|69|False
55-59|hombre|basica-|desempleado|informal|0.5512319540137735|15449.0|69|False
55-59|hombre|basica-|desempleado|desempleado|0.10894781275115702|15449.0|69|False
55-59|hombre|basica-|desempleado|fuera_PEA|0.19827356597856324|15449.0|69|False
55-59|hombre|basica-|fuera_PEA|formal_IMSS|0.058910413753676005|168740.0|562|False
55-59|hombre|basica-|fuera_PEA|informal|0.3189690652448457|168740.0|562|False
55-59|hombre|basica-|fuera_PEA|desempleado|0.018279608768378988|168740.0|562|False
55-59|hombre|basica-|fuera_PEA|fuera_PEA|0.6038409122330992|168740.0|562|False
55-59|hombre|media_sup|formal_IMSS|formal_IMSS|0.8081124630718117|138403.0|473|False
55-59|hombre|media_sup|formal_IMSS|informal|0.16309540807262246|138403.0|473|False
55-59|hombre|media_sup|formal_IMSS|desempleado|0.0031778545963687555|138403.0|473|False
55-59|hombre|media_sup|formal_IMSS|fuera_PEA|0.02561427425919702|138403.0|473|False
55-59|hombre|media_sup|informal|formal_IMSS|0.060452104034409794|239890.0|754|False
55-59|hombre|media_sup|informal|informal|0.870866119074617|239890.0|754|False
55-59|hombre|media_sup|informal|desempleado|0.004416201563266535|239890.0|754|False
55-59|hombre|media_sup|informal|fuera_PEA|0.06426557532770683|239890.0|754|False
55-59|hombre|media_sup|desempleado|formal_IMSS|0.2008929070732365|7608.0|23|True
55-59|hombre|media_sup|desempleado|informal|0.2133613131717911|7608.0|23|True
55-59|hombre|media_sup|desempleado|desempleado|0.3108641993519781|7608.0|23|True
55-59|hombre|media_sup|desempleado|fuera_PEA|0.27488158040299426|7608.0|23|True
55-59|hombre|media_sup|fuera_PEA|formal_IMSS|0.038625671322817|58396.0|199|False
55-59|hombre|media_sup|fuera_PEA|informal|0.2571871831766433|58396.0|199|False
55-59|hombre|media_sup|fuera_PEA|desempleado|0.011838197262996057|58396.0|199|False
55-59|hombre|media_sup|fuera_PEA|fuera_PEA|0.6923489482375436|58396.0|199|False
55-59|hombre|superior|formal_IMSS|formal_IMSS|0.8367782622275146|153410.0|466|False
55-59|hombre|superior|formal_IMSS|informal|0.11298794979643903|153410.0|466|False
55-59|hombre|superior|formal_IMSS|desempleado|0.02091443380091228|153410.0|466|False
55-59|hombre|superior|formal_IMSS|fuera_PEA|0.029319354175134055|153410.0|466|False
55-59|hombre|superior|informal|formal_IMSS|0.05437151400348806|207752.0|774|False
55-59|hombre|superior|informal|informal|0.8717458914008948|207752.0|774|False
55-59|hombre|superior|informal|desempleado|0.010449621175558975|207752.0|774|False
55-59|hombre|superior|informal|fuera_PEA|0.0634329734200582|207752.0|774|False
55-59|hombre|superior|desempleado|formal_IMSS|0.334555310479386|6246.0|27|True
55-59|hombre|superior|desempleado|informal|0.2223626499215375|6246.0|27|True
55-59|hombre|superior|desempleado|desempleado|0.13753247325160647|6246.0|27|True
55-59|hombre|superior|desempleado|fuera_PEA|0.30554956634746994|6246.0|27|True
55-59|hombre|superior|fuera_PEA|formal_IMSS|0.08560182801267613|46370.0|192|False
55-59|hombre|superior|fuera_PEA|informal|0.21005785952251868|46370.0|192|False
55-59|hombre|superior|fuera_PEA|desempleado|0.008167861296622354|46370.0|192|False
55-59|hombre|superior|fuera_PEA|fuera_PEA|0.6961724511681828|46370.0|192|False
55-59|mujer|basica-|formal_IMSS|formal_IMSS|0.79472234297102|143610.0|508|False
55-59|mujer|basica-|formal_IMSS|informal|0.12763781084268233|143610.0|508|False
55-59|mujer|basica-|formal_IMSS|desempleado|7.64381260480329e-05|143610.0|508|False
55-59|mujer|basica-|formal_IMSS|fuera_PEA|0.07756340806024968|143610.0|508|False
55-59|mujer|basica-|informal|formal_IMSS|0.02765144419720875|609569.0|1823|False
55-59|mujer|basica-|informal|informal|0.728963797194843|609569.0|1823|False
55-59|mujer|basica-|informal|desempleado|0.000952011679201002|609569.0|1823|False
55-59|mujer|basica-|informal|fuera_PEA|0.24243274692874717|609569.0|1823|False
55-59|mujer|basica-|desempleado|formal_IMSS|0.09989488823078548|11882.0|25|True
55-59|mujer|basica-|desempleado|informal|0.17426953275175017|11882.0|25|True
55-59|mujer|basica-|desempleado|desempleado|0.04220645705050779|11882.0|25|True
55-59|mujer|basica-|desempleado|fuera_PEA|0.6836291219669566|11882.0|25|True
55-59|mujer|basica-|fuera_PEA|formal_IMSS|0.00975581294224781|942329.0|2836|False
55-59|mujer|basica-|fuera_PEA|informal|0.14169976818669125|942329.0|2836|False
55-59|mujer|basica-|fuera_PEA|desempleado|0.002762970194657614|942329.0|2836|False
55-59|mujer|basica-|fuera_PEA|fuera_PEA|0.8457814486764033|942329.0|2836|False
55-59|mujer|media_sup|formal_IMSS|formal_IMSS|0.80253171677594|87419.0|328|False
55-59|mujer|media_sup|formal_IMSS|informal|0.12823439813137466|87419.0|328|False
55-59|mujer|media_sup|formal_IMSS|desempleado|0.0038810681836687266|87419.0|328|False
55-59|mujer|media_sup|formal_IMSS|fuera_PEA|0.06535281690901637|87419.0|328|False
55-59|mujer|media_sup|informal|formal_IMSS|0.035442625701505755|175685.0|586|False
55-59|mujer|media_sup|informal|informal|0.7436658580595982|175685.0|586|False
55-59|mujer|media_sup|informal|desempleado|0.023974419356706297|175685.0|586|False
55-59|mujer|media_sup|informal|fuera_PEA|0.19691709688218986|175685.0|586|False
55-59|mujer|media_sup|desempleado|formal_IMSS|0.040250106878498726|7143.0|13|True
55-59|mujer|media_sup|desempleado|informal|0.17102584413666308|7143.0|13|True
55-59|mujer|media_sup|desempleado|desempleado|0.613092915246642|7143.0|13|True
55-59|mujer|media_sup|desempleado|fuera_PEA|0.1756311337381963|7143.0|13|True
